"","BTC_precio","ORO_precio","SP500_precio","EURO_precio","NIKKEI_precio","IRX","VIX"
"2019-10-11",8321.7568359375,140.029998779297,2970.27001953125,3569.919921875,21798.869140625,1.62300002574921,15.5799999237061
"2019-10-15",8205.369140625,139.610000610352,2995.67993164062,3598.64990234375,22207.2109375,1.61800003051758,13.539999961853
"2019-10-16",8047.52685546875,140.410003662109,2989.68994140625,3599.25,22472.919921875,1.61500000953674,13.6800003051758
"2019-10-17",8103.9111328125,140.610000610352,2997.94995117188,3588.6201171875,22451.859375,1.625,13.789999961853
"2019-10-18",7973.20751953125,140.460006713867,2986.19995117188,3579.40991210938,22492.6796875,1.625,14.25
"2019-10-21",8243.720703125,139.789993286133,3006.71997070312,3600.080078125,22548.900390625,1.625,14
"2019-10-23",7514.671875,140.529998779297,3004.52001953125,3606.88989257812,22625.380859375,1.61500000953674,14.0100002288818
"2019-10-24",7493.48876953125,141.529998779297,3010.2900390625,3621.3701171875,22750.599609375,1.62300002574921,13.710000038147
"2019-10-25",8660.7001953125,141.860000610352,3022.55004882812,3624.67993164062,22799.810546875,1.625,12.6499996185303
"2019-10-28",9256.1484375,140.639999389648,3039.419921875,3625.68994140625,22867.26953125,1.60500001907349,13.1099996566772
"2019-10-29",9427.6875,140.25,3036.88989257812,3622.09008789062,22974.130859375,1.59500002861023,13.1999998092651
"2019-10-30",9205.7265625,141.020004272461,3046.77001953125,3620.2900390625,22843.119140625,1.59500002861023,12.3299999237061
"2019-10-31",9199.5849609375,142.429992675781,3037.56005859375,3604.40991210938,22927.0390625,1.49800002574921,13.2200002670288
"2019-11-01",9261.1044921875,142.559997558594,3066.90991210938,3623.73999023438,22850.76953125,1.48500001430511,12.3000001907349
"2019-11-05",9342.52734375,139.850006103516,3074.6201171875,3676.52001953125,23251.990234375,1.51800000667572,13.1000003814697
"2019-11-06",9360.8798828125,140.449996948242,3076.78002929688,3688.73999023438,23303.8203125,1.51499998569489,12.6199998855591
"2019-11-07",9267.5615234375,138.270004272461,3085.17993164062,3706.67993164062,23330.3203125,1.51800000667572,12.7299995422363
"2019-11-08",8804.880859375,137.389999389648,3093.080078125,3699.64990234375,23391.869140625,1.50999999046326,12.0699996948242
"2019-11-11",8757.7880859375,137.059997558594,3087.01000976562,3696.82006835938,23331.83984375,1.51300001144409,12.6899995803833
"2019-11-12",8815.662109375,137.429992675781,3091.84008789062,3712.19995117188,23520.009765625,1.53299999237061,12.6800003051758
"2019-11-13",8808.2626953125,137.979995727539,3094.0400390625,3699.5,23319.869140625,1.5349999666214,13
"2019-11-14",8708.0947265625,138.559997558594,3096.6298828125,3688.81005859375,23141.55078125,1.52799999713898,13.0500001907349
